page,statement,row_label,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total,RE_2020_21_revenue,RE_2020_21_capital,RE_2020_21_total,BE_2021_22_revenue,BE_2021_22_capital,BE_2021_22_total
49,Statement 4B,520.   National Seismic Programme,,529.54,529.54,,207.0,207.0,,63.0,63.0,,217.0,217.0
49,Statement 4B,521.   Indradhanush Gas Grid Limited(IGGL)-part of the,,,,,,,180.0,,180.0,500.0,,500.0
49,Statement 4B,Demand No. 76,474.43,,474.43,547.0,0.78,547.78,666.5,0.78,667.28,954.22,0.78,955.0
49,Statement 4B,522. Atal Innovation Mission(AIM) including Self,308.3,,308.3,300.0,,300.0,332.5,,332.5,342.0,,342.0
49,Statement 4B,523. Ongoing Programme and Schemes,166.13,,166.13,247.0,0.78,247.78,334.0,0.78,334.78,31.22,0.78,32.0
49,Statement 4B,524.   Official Development Assistance for Sustainable,,,,,,,,,,581.0,,581.0
49,Statement 4B,Demand No. 77,896.83,241.71,1138.54,1194.8,75.0,1269.8,885.2,160.0,1045.2,1102.5,158.0,1260.5
49,Statement 4B,525. Development of Major Ports,107.0,,107.0,,,,,,,,,
49,Statement 4B,526.   Development of Minor Ports,55.44,41.71,97.15,67.5,75.0,142.5,67.5,60.0,127.5,75.9,58.0,133.9
49,Statement 4B,527.   Oil Pollution and Research and Development.,3.66,,3.66,1.0,,1.0,0.2,,0.2,1.0,,1.0
49,Statement 4B,528.   Sagarmala,176.87,200.0,376.87,297.0,,297.0,147.0,100.0,247.0,301.0,100.0,401.0
49,Statement 4B,"529.   Assistance to Ship Building, Research and",42.43,,42.43,151.0,,151.0,129.3,,129.3,101.0,,101.0
49,Statement 4B,530.   Grants to Inland Water Transport Authority of India,224.23,,224.23,301.8,,301.8,203.2,,203.2,252.1,,252.1
50,Statement 4B,531.   IWAI Projects,306.38,,306.38,376.5,,376.5,338.0,,338.0,371.5,,371.5
50,Statement 4B,532.   Aid to Bangladesh,0.01,,0.01,,,,,,,,,
50,Statement 4B,533.   Actual Recoveries,-19.19,,-19.19,,,,,,,,,
50,Statement 4B,Demand No. 78,10911.34,1039.42,11950.76,11394.16,933.0,12327.16,7362.12,318.67,7680.79,9444.17,1564.95,11009.12
50,Statement 4B,534. Energy Conservation Schemes,96.03,,96.03,109.99,,109.99,36.95,,36.95,80.0,,80.0
50,Statement 4B,535.   Deen Dayal Upadhyaya Gram Jyoti Yojna,3926.21,,3926.21,4500.0,,4500.0,2000.0,,2000.0,3600.0,,3600.0
50,Statement 4B,536.   Integrated Power Development Scheme,4682.68,877.45,5560.13,4400.0,900.0,5300.0,3700.0,300.0,4000.0,3750.0,1550.0,5300.0
50,Statement 4B,537.   Strengthening of Power Systems,1651.1,161.97,1813.07,1810.0,33.0,1843.0,801.0,18.67,819.67,1440.0,14.95,1454.95
50,Statement 4B,538.   Power System Development Fund,555.32,,555.32,574.16,,574.16,824.16,,824.16,574.16,,574.16
50,Statement 4B,539.   Reform Linked Distribution Scheme,,,,0.01,,0.01,0.01,,0.01,0.01,,0.01
50,Statement 4B,Demand No. 84,,67841.76,67841.76,,70000.0,70000.0,,108398.0,108398.0,,107100.0,107100.0
50,Statement 4B,540. Transfer to Central Road and Infrastructure Fund,,17250.0,17250.0,,18500.0,18500.0,,100398.0,100398.0,,49800.0,49800.0
50,Statement 4B,541.   Transfer to National Investment Fund,,50587.0,50587.0,,51500.0,51500.0,,5000.0,5000.0,,57300.0,57300.0
50,Statement 4B,542.   New Lines (Construction),,9871.48,9871.48,,12000.0,12000.0,,928.74,928.74,,16246.0,16246.0
50,Statement 4B,543.   Gauge Conversion,,3312.53,3312.53,,2250.0,2250.0,,25.96,25.96,,1803.01,1803.01
50,Statement 4B,544.   Doubling,,678.38,678.38,,700.0,700.0,,96.55,96.55,,3000.0,3000.0
50,Statement 4B,545.   Computerisation,,282.81,282.81,,395.0,395.0,,313.0,313.0,,545.0,545.0
50,Statement 4B,546.   Traffic Facilities - Yard Remodelling and Others,,1584.18,1584.18,,1225.0,1225.0,,149.05,149.05,,1128.0,1128.0
50,Statement 4B,547.   Railway Research,,26.8,26.8,,70.1,70.1,,50.0,50.0,,85.65,85.65
50,Statement 4B,548.   Rolling Stock,,3962.87,3962.87,,5786.97,5786.97,,2004.0,2004.0,,6815.36,6815.36
50,Statement 4B,549.   Leased assets - Payment of Capital Component,,10462.21,10462.21,,11936.72,11936.72,,11966.72,11966.72,,19458.8,19458.8
50,Statement 4B,550.   Road Safety Works - Level Crossings,,570.6,570.6,,700.0,700.0,,0.03,0.03,,800.0,800.0
50,Statement 4B,551.   Road Safety Works - Road Over/Under Bridges,,3521.74,3521.74,,4350.01,4350.01,,1.73,1.73,,5500.0,5500.0
50,Statement 4B,552.   Track Renewals,,9387.41,9387.41,,10599.47,10599.47,,0.01,0.01,,10695.0,10695.0
50,Statement 4B,553.   Bridge Works,,781.5,781.5,,777.0,777.0,,16.63,16.63,,900.0,900.0
50,Statement 4B,554.   Signalling and Telecom,,1622.63,1622.63,,1650.0,1650.0,,1.37,1.37,,2448.3,2448.3
50,Statement 4B,555.   Electrification Projects,,0.95,0.95,,1.0,1.0,,1.75,1.75,,10.0,10.0
51,Statement 4B,556.   Other Electrical Works,,482.86,482.86,,780.0,780.0,,91.76,91.76,,850.0,850.0
51,Statement 4B,557.   Machinery and Plant,,458.38,458.38,,624.0,624.0,,350.0,350.0,,630.0,630.0
51,Statement 4B,558.   Workshop Including Production Units,,2093.17,2093.17,,2052.0,2052.0,,224.24,224.24,,1850.0,1850.0
51,Statement 4B,559.   Staff Welfare,,481.28,481.28,,681.79,681.79,,305.0,305.0,,650.33,650.33
51,Statement 4B,560.   Passenger and other Railway Users' Amenities,,1903.1,1903.1,,2725.63,2725.63,,1775.4,1775.4,,2800.0,2800.0
51,Statement 4B,561.   Investment in Government Commercial,,16924.88,16924.88,,17355.0,17355.0,,15620.0,15620.0,,37269.8,37269.8
51,Statement 4B,562.   Other Specified Works,,455.83,455.83,,875.0,875.0,,420.64,420.64,,775.0,775.0
51,Statement 4B,563.   Traning/Human Resource Development,,85.73,85.73,,148.5,148.5,,9.0,9.0,,97.4,97.4
51,Statement 4B,564.   Stores Suspense,,21151.54,21151.54,,24333.48,24333.48,,15823.4,15823.4,,20342.14,20342.14
51,Statement 4B,565.   Manufacturing Suspense,,39854.4,39854.4,,43773.76,43773.76,,34154.82,34154.82,,40097.49,40097.49
51,Statement 4B,566.   Miscellaneous Advances,,1036.65,1036.65,,438.99,438.99,,732.6,732.6,,1131.68,1131.68
51,Statement 4B,567.   Metropolitan Transportation Projects,,1515.18,1515.18,,1400.0,1400.0,,278.5,278.5,,1900.0,1900.0
51,Statement 4B,568.   Transfer to Rashtirya Rail Sanraksha Kosh,,15023.88,15023.88,,20000.0,20000.0,,2000.0,2000.0,,20000.0,20000.0
51,Statement 4B,569.   Amount met from,,-147528.21,-147528.21,,-167629.42,-167629.42,,-163738.9,-163738.9,,-197828.96,-197828.96
51,Statement 4B,570.   Special loan for Covid related resource gap,,,,,,,,79398.0,79398.0,,,
51,Statement 4B,Demand No. 85,9737.48,68373.5,78110.98,9681.74,81974.71,91656.45,9603.28,92053.17,101656.45,9717.24,108230.11,117947.35
51,Statement 4B,571. National Highways Authority of India,,31691.0,31691.0,,42500.0,42500.0,,49050.0,49050.0,,57350.0,57350.0
51,Statement 4B,572.   Road Works,9587.06,36704.89,46291.95,9304.42,39454.71,48759.13,9359.96,42997.67,52357.63,9381.17,50860.11,60241.28
51,Statement 4B,573.   Works Financed from PBFF,10.46,2.59,13.05,18.32,,18.32,18.32,,18.32,20.07,,20.07
51,Statement 4B,"574.   Research, Training and Studies",140.2,,140.2,,,,,,,,,
51,Statement 4B,"575.   Research, Training, Studies and Other Road",,8.0,8.0,359.0,20.0,379.0,225.0,5.5,230.5,316.0,20.0,336.0
51,Statement 4B,576.   Actual Recoveries,-0.24,-32.98,-33.22,,,,,,,,,
51,Statement 4B,Demand No. 86,240.87,,240.87,367.47,,367.47,341.45,,341.45,364.39,,364.39
51,Statement 4B,577. Management Support to Rural Development,141.38,,141.38,367.46,,367.46,341.44,,341.44,364.38,,364.38
51,Statement 4B,578. Grants to Council for Advancement of People's,19.07,,19.07,,,,,,,,,
52,Statement 4B,579.   Socio-Economic and Caste Census Survey,,,,0.01,,0.01,0.01,,0.01,0.01,,0.01
52,Statement 4B,580.   Grants to National Institute of Rural Development,80.42,,80.42,,,,,,,,,
52,Statement 4B,Demand No. 87,43.79,,43.79,238.65,,238.65,238.0,,238.0,150.0,,150.0
52,Statement 4B,581. Land Records Modernization Programme,43.79,,43.79,238.65,,238.65,238.0,,238.0,150.0,,150.0
52,Statement 4B,Demand No. 88,2587.98,,2587.98,3202.0,,3202.0,2241.0,,2241.0,2915.69,,2915.69
52,Statement 4B,582. Science and Technology Institutional and Human,1069.3,,1069.3,1162.5,,1162.5,911.35,,911.35,1099.8,,1099.8
52,Statement 4B,583. Research and Development,584.1,,584.1,718.0,,718.0,402.5,,402.5,593.94,,593.94
52,Statement 4B,"584.  Innovation, Technology Development and",811.79,,811.79,1050.65,,1050.65,656.3,,656.3,951.95,,951.95
52,Statement 4B,585. National Mission on Interdisciplinary Cyber,122.79,,122.79,270.85,,270.85,270.85,,270.85,270.0,,270.0
52,Statement 4B,Demand No. 89,1535.97,,1535.97,1902.67,,1902.67,1667.0,,1667.0,2620.28,,2620.28
52,Statement 4B,586. Biotechnology Research and Development,1305.37,,1305.37,1580.0,,1580.0,1323.23,,1323.23,1660.28,,1660.28
52,Statement 4B,587.   Industrial and Entrepreneurship Development,230.6,,230.6,322.67,,322.67,343.77,,343.77,960.0,,960.0
52,Statement 4B,Demand No. 90,24.09,1.95,26.04,44.2,5.8,50.0,20.08,1.8,21.88,33.35,1.65,35.0
52,Statement 4B,588. Industrial Research and Development,6.54,0.3,6.84,26.6,4.0,30.6,12.5,,12.5,19.35,1.65,21.0
52,Statement 4B,589.  Assistance to PSEs for Other Scientific Research,17.55,1.65,19.2,17.6,1.8,19.4,7.58,1.8,9.38,14.0,,14.0
52,Statement 4B,Demand No. 92,855.81,,855.81,940.0,1.0,941.0,592.13,,592.13,1275.0,120.0,1395.0
52,Statement 4B,590. Scholarships for Higher Education for Young,,,,,,,,,,450.0,,450.0
52,Statement 4B,591. Scheme of Residential Education for Students in,,,,,,,,,,200.0,,200.0
52,Statement 4B,592. Vanchit Ikai Samooh aur Vargon ki Arthik,,,,,,,64.13,,64.13,150.0,,150.0
52,Statement 4B,593. Pradhan Mantri Dakshta Aur Kushalta Sampann,,,,,,,,,,100.0,,100.0
52,Statement 4B,594. Venture Capital Fund for SCs and OBCs,,,,,,,,,,,120.0,120.0
52,Statement 4B,595.   Scholarships for Higher Education for Young,,,,,,,,,,130.0,,130.0
53,Statement 4B,596.   Scheme for Economic Empowerment of,,,,,,,,,,50.0,,50.0
53,Statement 4B,597.   Support for Marginalized Individuals for Livelihood,,,,,,,,,,70.0,,70.0
53,Statement 4B,598.   Self Employment Scheme for Rehabilitation of,84.8,,84.8,110.0,,110.0,30.0,,30.0,100.0,,100.0
53,Statement 4B,"599.   Information, Monitoring, Evaluation and Social",10.93,,10.93,20.0,,20.0,5.0,,5.0,25.0,,25.0
53,Statement 4B,600.   National Fellowship for SCs,246.66,,246.66,300.0,,300.0,125.0,,125.0,,,
53,Statement 4B,601.   National Fellowship for Other Backward Classes,52.5,,52.5,120.0,,120.0,45.0,,45.0,,,
53,Statement 4B,602.   Free Coaching for SC and OBC Students,13.26,,13.26,30.0,,30.0,30.0,,30.0,,,
53,Statement 4B,603.   Top Class Education for SCs,39.7,,39.7,40.0,,40.0,50.0,,50.0,,,
53,Statement 4B,604.   National Overseas Scholarship for SCs,32.76,,32.76,20.0,,20.0,30.0,,30.0,,,
53,Statement 4B,605.   National Overseas Scholarships for OBCs,26.09,,26.09,35.0,,35.0,35.0,,35.0,,,
53,Statement 4B,606.   Rashtriya Vayoshri Yojanaa,,,,1.0,,1.0,,,,,,
53,Statement 4B,607.   Assistance to Voluntary Organisations working for,67.17,,67.17,100.0,,100.0,125.0,,125.0,,,
53,Statement 4B,608.   Credit Guarantee Fund for SCs,,,,,1.0,1.0,,,,,,
53,Statement 4B,609.   Assistance to Voluntary Organisations for,107.3,,107.3,,,,,,,,,
53,Statement 4B,610.   Scheme for Prevention of Alcoholism and,108.93,,108.93,,,,,,,,,
53,Statement 4B,611.   Research Studies and Publications,3.07,,3.07,,,,,,,,,
53,Statement 4B,612.   Integrated Programme for Rehabilitation of,21.14,,21.14,100.0,,100.0,,,,,,
53,Statement 4B,613.   Scheme for Transgender Persons,4.5,,4.5,10.0,,10.0,,,,,,
53,Statement 4B,614.   Assistance to Voluntary Organisations for,3.0,,3.0,4.0,,4.0,3.0,,3.0,,,
53,Statement 4B,615.   Assistance to Voluntary Organisations for OBCs,34.0,,34.0,50.0,,50.0,50.0,,50.0,,,
53,Statement 4B,Demand No. 93,655.43,,655.43,780.0,,780.0,536.89,,536.89,709.77,,709.77
53,Statement 4B,616. Assistance to Disabled Persons for,213.83,,213.83,230.0,,230.0,195.0,,195.0,220.0,,220.0
53,Statement 4B,617. Information and Mass Education Cell,6.63,,6.63,,,,,,,,,
53,Statement 4B,618.   Deendayal Disabled Rehabilitation Scheme,101.61,,101.61,130.0,,130.0,85.0,,85.0,125.0,,125.0
54,Statement 4B,619.   Support to Establishment/Modernization/Capacity,0.87,,0.87,,,,,,,,,
54,Statement 4B,620.   Support of National Trust,20.0,,20.0,39.5,,39.5,30.0,,30.0,30.0,,30.0
54,Statement 4B,621.   Indian Spinal Injury Centre,,,,4.0,,4.0,4.0,,4.0,,,
54,Statement 4B,622.   Scheme for implementation of Persons with,217.34,,217.34,251.5,,251.5,122.89,,122.89,209.77,,209.77
54,Statement 4B,623.   Scholarship for Students with Disabilidties,95.15,,95.15,125.0,,125.0,100.0,,100.0,125.0,,125.0
54,Statement 4B,Demand No. 94,4903.06,7122.96,12026.02,4854.03,7732.97,12587.0,4170.07,4521.67,8691.74,4810.37,7520.75,12331.12
54,Statement 4B,624. Space Technology,3498.49,5374.82,8873.31,3393.51,6367.99,9761.5,2991.07,3549.78,6540.85,3573.26,6676.9,10250.16
54,Statement 4B,625.   Space Applications,1070.02,724.95,1794.97,1097.8,712.2,1810.0,925.38,265.12,1190.5,1074.82,402.03,1476.85
54,Statement 4B,626.   Space Sciences,97.95,174.49,272.44,93.01,171.99,265.0,36.23,152.28,188.51,107.36,167.14,274.5
54,Statement 4B,627.   INSAT Satellite Systems,236.6,848.7,1085.3,269.71,480.79,750.5,217.39,554.49,771.88,54.93,274.68,329.61
54,Statement 4B,Demand No. 95,4196.85,9.92,4206.77,4648.05,17.95,4666.0,712.35,3.61,715.96,633.94,13.04,646.98
54,Statement 4B,628. Member of Parliament Local Area Development,3642.5,,3642.5,3960.0,,3960.0,2.0,,2.0,20.1,,20.1
54,Statement 4B,629. Capacity Development (CD),554.35,9.92,564.27,688.05,17.95,706.0,710.35,3.61,713.96,585.32,13.04,598.36
54,Statement 4B,630.    National programme for improving Quality of,,,,,,,,,,28.52,,28.52
54,Statement 4B,Demand No. 96,15.0,,15.0,15.0,,15.0,5.0,,5.0,5.0,,5.0
54,Statement 4B,631. Scheme for Promotion of Research and,15.0,,15.0,15.0,,15.0,5.0,,5.0,5.0,,5.0
54,Statement 4B,Demand No. 97,4323.22,37.02,4360.24,3377.76,51.0,3428.76,3151.86,56.0,3207.86,3404.61,40.0,3444.61
54,Statement 4B,632. Amended Technology Upgradation Fund,317.9,,317.9,761.9,,761.9,545.0,,545.0,700.0,,700.0
54,Statement 4B,633. Procurement of Cotton by Cotton Corporation,2017.57,,2017.57,0.01,,0.01,865.0,,865.0,136.0,,136.0
54,Statement 4B,634. National Handloom Development Programme,124.87,17.0,141.87,190.0,15.0,205.0,145.0,20.0,165.0,200.0,20.0,220.0
54,Statement 4B,635.   Handloom Weaver Comprehensive Welfare,8.04,,8.04,10.0,,10.0,1.0,,1.0,1.0,,1.0
54,Statement 4B,636.   Yarn Supply Scheme,142.21,,142.21,155.0,,155.0,70.0,,70.0,155.0,,155.0
54,Statement 4B,637.   Trade Facilitation Centre and Crafts Museum,5.05,,5.05,10.0,,10.0,8.87,,8.87,13.5,,13.5
54,Statement 4B,638.   Handloom Cluster Development Program -,16.22,,16.22,14.0,,14.0,9.0,,9.0,10.0,,10.0
55,Statement 4B,639.   Weavers Service Centre,46.65,,46.65,60.0,,60.0,60.0,,60.0,61.5,,61.5
55,Statement 4B,640.   Other Handloom Schemes,24.97,,24.97,31.0,,31.0,31.0,,31.0,34.32,,34.32
55,Statement 4B,641.   Training and Extension,15.68,,15.68,19.5,,19.5,16.5,,16.5,18.0,,18.0
55,Statement 4B,642.   Design and Technical Upgradation Scheme,68.46,,68.46,74.5,,74.5,50.0,,50.0,74.0,,74.0
55,Statement 4B,643.   Ambedkar Hasthshilp Vikas Yojana,5.98,,5.98,24.0,,24.0,15.0,,15.0,30.0,,30.0
55,Statement 4B,644.   Marketing Support and Services,42.15,,42.15,59.0,,59.0,20.79,,20.79,55.0,,55.0
55,Statement 4B,645.   Handicrafts Artisans comprehensive welfare,13.76,,13.76,31.0,,31.0,31.0,,31.0,29.0,,29.0
55,Statement 4B,646.   Research and Development - Handicrafts,8.77,,8.77,9.5,,9.5,7.5,,7.5,9.5,,9.5
55,Statement 4B,647.   Human Resource Development- Handicrafts,23.4,,23.4,26.0,,26.0,15.0,,15.0,26.0,,26.0
55,Statement 4B,648.   Infrastructure and Technology Development,1.76,20.0,21.76,6.0,36.0,42.0,10.0,36.0,46.0,16.0,20.0,36.0
55,Statement 4B,649.   Development of other crafts in J and K,,,,0.01,,0.01,0.01,,0.01,,,
55,Statement 4B,650.   Handicraft Cluster Development Program -,32.12,,32.12,35.0,,35.0,14.0,,14.0,15.0,,15.0
55,Statement 4B,651.   Other Handicraft schemes,50.08,,50.08,67.2,,67.2,60.1,,60.1,65.0,,65.0
55,Statement 4B,652.   Hast Kala Academy,,,,0.5,,0.5,,,,,,
55,Statement 4B,653.   Integrated Wool Development Programme,16.5,,16.5,20.0,,20.0,10.0,,10.0,16.5,,16.5
55,Statement 4B,654.   Central Silk Board,787.61,,787.61,800.0,,800.0,650.0,,650.0,875.0,,875.0
55,Statement 4B,655.   Silk Mega Cluster,,,,10.0,,10.0,,,,1.0,,1.0
55,Statement 4B,656.   Scheme for Development of Jute Sector,65.0,,65.0,95.0,,95.0,40.0,,40.0,80.0,,80.0
55,Statement 4B,657.   Subsidy to Jute Corporation of India towards,37.9,,37.9,40.0,,40.0,30.0,,30.0,70.0,,70.0
55,Statement 4B,"658.   Others (IJIRA, COP JC)",1.52,,1.52,1.53,,1.53,1.53,,1.53,3.01,,3.01
55,Statement 4B,659.   Power Tex India,41.52,0.02,41.54,110.0,,110.0,50.0,,50.0,50.0,,50.0
55,Statement 4B,660.   Comprehensive Powerloom Cluster Development,,,,25.0,,25.0,10.0,,10.0,24.28,,24.28
55,Statement 4B,661.   Group Insurance Scheme,,,,5.0,,5.0,,,,,,
55,Statement 4B,662.   Integrated Processing Development Scheme,10.17,,10.17,50.0,,50.0,40.0,,40.0,75.0,,75.0
55,Statement 4B,663.   Scheme for Integrated Textile Parks (SITP),41.01,,41.01,80.0,,80.0,60.0,,60.0,80.0,,80.0
56,Statement 4B,664.   Workers Hostel,0.77,,0.77,5.0,,5.0,,,,,,
56,Statement 4B,665.   Assistant to Textile Committee,82.65,,82.65,80.0,,80.0,39.0,,39.0,45.0,,45.0
56,Statement 4B,666.   Flatted Factory cum Incubators,6.05,,6.05,8.0,,8.0,3.0,,3.0,4.0,,4.0
56,Statement 4B,667.   Export Promotion Studies,2.26,,2.26,34.0,,34.0,5.0,,5.0,30.0,,30.0
56,Statement 4B,"668.   Others (TRAs, COP)",10.38,,10.38,11.5,,11.5,11.16,,11.16,17.0,,17.0
56,Statement 4B,669.   Integrated Scheme for Skill Development,72.07,,72.07,150.0,,150.0,80.0,,80.0,100.0,,100.0
56,Statement 4B,670.   R and D Textiles,7.8,,7.8,23.0,,23.0,10.0,,10.0,10.0,,10.0
56,Statement 4B,671.   National Institute of Fashion Technology (NIFT),57.16,,57.16,110.0,,110.0,80.0,,80.0,100.0,,100.0
56,Statement 4B,672.   Technology Mission on Technical Textile,,,,0.01,,0.01,15.0,,15.0,,,
56,Statement 4B,673.   National Technical Textiles Mission.,,,,,,,,,,100.0,,100.0
56,Statement 4B,674.   NER Textiles Promotion Scheme,115.79,,115.79,125.0,,125.0,40.4,,40.4,75.0,,75.0
56,Statement 4B,675.   Scheme for Usage of Geotextiles in North East,1.42,,1.42,10.0,,10.0,2.0,,2.0,,,
56,Statement 4B,676.   Scheme for Promoting Agro Textiles in North East,,,,0.6,,0.6,,,,,,
56,Statement 4B,Demand No. 98,1251.65,,1251.65,2375.21,,2375.21,1141.04,,1141.04,1895.4,,1895.4
56,Statement 4B,677. Integrated Development of Tourist Circuits around,565.93,,565.93,1200.0,,1200.0,600.0,,600.0,630.0,,630.0
56,Statement 4B,678. Development of Iconic Tourist Destinations,,,,,,,,,,0.03,,0.03
56,Statement 4B,"679.   Pilgrimage Rejuvenation and Spiritual, Heritage",144.71,,144.71,207.55,,207.55,125.0,,125.0,153.0,,153.0
56,Statement 4B,680.   Other Support to Tourist Infrastructure,39.77,,39.77,247.66,,247.66,154.71,,154.71,305.0,,305.0
56,Statement 4B,681.   Overseas Promotion and Publicity including,312.05,,312.05,450.0,,450.0,115.0,,115.0,524.02,,524.02
56,Statement 4B,682.   Domestic Promotion and Publicity including Market,99.63,,99.63,140.0,,140.0,63.33,,63.33,144.7,,144.7
56,Statement 4B,683.   Assistance to IHMS/FCIs/IITTM/NIWS,56.81,,56.81,70.0,,70.0,50.0,,50.0,75.0,,75.0
56,Statement 4B,684.   Capacity Building for Service Providers,32.75,,32.75,60.0,,60.0,33.0,,33.0,63.65,,63.65
56,Statement 4B,Demand No. 99,341.34,80.0,421.34,1665.22,150.01,1815.23,1489.76,,1489.76,1831.03,0.02,1831.05
56,Statement 4B,685. National Fellowship and Scholarship for Higher,99.89,,99.89,100.0,,100.0,120.0,,120.0,150.0,,150.0
56,Statement 4B,686. Scholarship to the ST Students for Studies Abroad,1.9,,1.9,2.0,,2.0,4.76,,4.76,3.0,,3.0
57,Statement 4B,687.   Support to National/ State Scheduled Tribes,,80.0,80.0,,150.0,150.0,,,,,0.01,0.01
57,Statement 4B,688.   Institutional Support for Development and,128.5,,128.5,140.0,,140.0,105.0,,105.0,150.0,,150.0
57,Statement 4B,689.   Aid to Voluntary Organisations Working for the,94.84,,94.84,110.0,,110.0,60.0,,60.0,110.0,,110.0
57,Statement 4B,690.   Eklavya Model Residential School (EMRS),16.21,,16.21,1313.22,0.01,1313.23,1200.0,,1200.0,1418.03,0.01,1418.04
57,Statement 4B,Demand No. 101,1494.18,,1494.18,1745.9,0.02,1745.92,775.48,1.02,776.5,1395.01,3.0,1398.01
57,Statement 4B,691. National Service Scheme,151.61,,151.61,172.0,,172.0,72.98,,72.98,165.0,,165.0
57,Statement 4B,692.   National Young Leaders Programme,10.61,,10.61,22.0,,22.0,4.35,,4.35,14.0,,14.0
57,Statement 4B,693.   National Programme for Youth and Adolescent,20.27,,20.27,23.0,,23.0,20.0,,20.0,21.0,,21.0
57,Statement 4B,694.   National Youth Corps,75.0,,75.0,90.0,,90.0,60.0,,60.0,75.0,,75.0
57,Statement 4B,695.   International Cooperation,19.21,,19.21,30.0,,30.0,6.92,,6.92,14.0,,14.0
57,Statement 4B,696.   Scouting and Guiding,0.75,,0.75,1.5,,1.5,0.75,,0.75,1.5,,1.5
57,Statement 4B,697.   Youth Hostel,1.27,,1.27,19.98,0.02,20.0,1.98,1.02,3.0,3.0,3.0,6.0
57,Statement 4B,698.   Assistance to Promotion of Sports Excellence,305.6,,305.6,250.0,,250.0,133.0,,133.0,283.8,,283.8
57,Statement 4B,699.   Incentive to Sports Persons,110.19,,110.19,70.0,,70.0,37.5,,37.5,53.0,,53.0
57,Statement 4B,700.   National Sports Development Fund,77.15,,77.15,50.0,,50.0,7.23,,7.23,25.0,,25.0
57,Statement 4B,701.   National Welfare Fund for Sports Persons,1.0,,1.0,2.0,,2.0,2.0,,2.0,2.0,,2.0
57,Statement 4B,702.   Khelo India,575.52,,575.52,890.42,,890.42,328.77,,328.77,657.71,,657.71
57,Statement 4B,703.   Enhancement of Sports Facility at J& K,50.0,,50.0,50.0,,50.0,25.0,,25.0,50.0,,50.0
57,Statement 4B,704.   Commonwealth Games,96.0,,96.0,75.0,,75.0,75.0,,75.0,30.0,,30.0
