page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,BE_2019_20_revenue,BE_2019_20_capital,BE_2019_20_total,RE_2019_20_revenue,RE_2019_20_capital,RE_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total
32,Statement 4B,Assistance for prototype development under make procedure 198. Projects of the Air Force - Techonology,,-29.1,-29.1,,44.55,44.55,,78.05,78.05,,,
32,Statement 4B,Development - Assistance for prototype development under make procedure Demand No. 22,1852.92,91.51,1944.43,2277.0,701.1,2978.1,2010.5,637.6,2648.1,2313.06,714.59,3027.65
32,Statement 4B,Ministry of Development of North Eastern Region 199. Schemes of North East Council,368.72,9.17,377.89,500.18,80.0,580.18,359.68,25.0,384.68,526.18,80.0,606.18
32,Statement 4B,200.   Schemes of North East Council - Special,428.25,,428.25,305.0,,305.0,305.0,,305.0,263.72,,263.72
32,Statement 4B,Development Projects 201.   Central Pool of Resources for North East and,449.63,76.34,525.97,390.0,141.1,531.1,379.19,197.03,576.22,407.16,144.59,551.75
32,Statement 4B,Sikkim 202.   North East Special Infrastructure Development,93.94,,93.94,694.65,,694.65,558.1,,558.1,674.0,,674.0
32,Statement 4B,"Scheme (NESIDS) 203.   Consultancy, Monitoring, Evaluation - Charges",0.58,,0.58,2.0,,2.0,1.02,,1.02,,,
32,Statement 4B,under NLCPR Scheme 204.   NER Livelihood (EAP) Project (NERLP) -,90.0,,90.0,38.0,,38.0,25.18,,25.18,,,
32,Statement 4B,205.   North East States Road PMU (ADB Assisted),0.41,,0.41,1.0,,1.0,0.3,,0.3,1.0,,1.0
32,Statement 4B,206.   Construction/Improvement of Roads of Economic,,5.0,5.0,,50.0,50.0,,5.57,5.57,,,
32,Statement 4B,Importance 207.   North East Road Sector Development Scheme,369.76,1.0,370.76,266.17,400.0,666.17,311.92,350.0,661.92,340.0,460.0,800.0
32,Statement 4B,208.   Bodoland Territorial Council,,,,20.0,,20.0,4.0,,4.0,10.0,,10.0
32,Statement 4B,209.   Karbi Anglong Autonomous Territorial Council,39.63,,39.63,40.0,,40.0,40.0,,40.0,57.0,,57.0
32,Statement 4B,210.   Dima Hasao Territorial Council,12.0,,12.0,20.0,,20.0,26.11,,26.11,34.0,,34.0
32,Statement 4B,211.    Loan to North East Development Finance,,,,,30.0,30.0,,60.0,60.0,,30.0,30.0
32,Statement 4B,Corporation Demand No. 23,1011.42,86.23,1097.65,1080.0,141.0,1221.0,1012.0,118.0,1130.0,1165.0,172.0,1337.0
32,Statement 4B,"Ministry of Earth Sciences 212. Ocean Services, Technology, Observations,",421.33,13.16,434.49,,,,,,,,,
32,Statement 4B,"Resources Modelling and Science (O-STORMS) 213. Ocean services, Modelling, Application, Resources",,,,465.0,18.0,483.0,432.0,13.0,445.0,550.0,17.0,567.0
32,Statement 4B,and Technology (O-SMART) 214. Atmosphere and Climate Research - Modelling,272.06,65.83,337.89,310.0,103.0,413.0,290.0,90.0,380.0,310.0,130.0,440.0
32,Statement 4B,Observing Systems and Services (ACROSS) 215. Polar Science and Cryosphere (PACER),144.97,,144.97,120.0,,120.0,110.0,,110.0,125.0,,125.0
33,Statement 4B,216.   Seismological and Geoscience (SAGE),79.99,7.24,87.23,95.0,20.0,115.0,115.0,15.0,130.0,95.0,25.0,120.0
33,Statement 4B,"217.    Research, Education and Training Outreach",93.07,,93.07,90.0,,90.0,65.0,,65.0,85.0,,85.0
33,Statement 4B,(REACHOUT) Demand No. 24,3216.38,112.16,3328.54,3592.76,158.0,3750.76,3134.52,78.0,3212.52,3898.0,60.0,3958.0
33,Statement 4B,Ministry of Electronics and Information Technology 218. Electronic Governance,421.65,,421.65,450.0,,450.0,402.87,,402.87,425.0,,425.0
33,Statement 4B,219.   Manpower Development,300.0,,300.0,400.75,,400.75,338.0,,338.0,430.0,,430.0
33,Statement 4B,220.   National Knowledge Network,320.0,,320.0,160.0,,160.0,274.64,,274.64,400.0,,400.0
33,Statement 4B,221.   Promotion of Electronics and IT HW Manufacturing,658.27,69.08,727.35,876.0,110.0,986.0,660.0,30.0,690.0,920.0,60.0,980.0
33,Statement 4B,"(MSIPS, EDF and Manufacturing Clusters) 222.   Promotion of IT/ITeS Industries",64.77,,64.77,100.0,,100.0,90.0,,90.0,170.0,,170.0
33,Statement 4B,223.   Cyber Security Projects (NCCC & Others),64.4,43.08,107.48,72.0,48.0,120.0,54.0,48.0,102.0,170.0,,170.0
33,Statement 4B,224.   R and D in IT/Electronics/CCBT,179.0,,179.0,416.0,,416.0,435.0,,435.0,762.99,,762.99
33,Statement 4B,225.   Pradhan Mantri Gramin Digital Saksharta Abhiyan,438.0,,438.0,518.0,,518.0,400.0,,400.0,400.0,,400.0
33,Statement 4B,(PMGDISHA) 226.   Promotion of Digital payment,770.29,,770.29,600.0,,600.0,480.0,,480.0,220.0,,220.0
33,Statement 4B,227.   Champion Service Sector Scheme,,,,0.01,,0.01,0.01,,0.01,0.01,,0.01
33,Statement 4B,Demand No. 25,610.41,,610.41,1008.8,,1008.8,859.05,,859.05,1017.23,,1017.23
33,Statement 4B,"Ministry of Environment, Forests and Climate Change 228. Forestry Training and Capacity Building",28.52,,28.52,10.8,,10.8,10.8,,10.8,11.37,,11.37
33,Statement 4B,229.   Eco-Task Force,112.85,,112.85,75.0,,75.0,75.0,,75.0,75.0,,75.0
33,Statement 4B,230.   National Coastal Mission (NCM),129.55,,129.55,95.0,,95.0,96.0,,96.0,103.0,,103.0
33,Statement 4B,231.   Pollution Abatement,19.72,,19.72,10.0,,10.0,10.0,,10.0,10.0,,10.0
33,Statement 4B,232.   Hazardous Substances Management (HSM),12.96,,12.96,15.0,,15.0,4.25,,4.25,12.0,,12.0
33,Statement 4B,233.   Climate Change Action Plan,33.17,,33.17,40.0,,40.0,15.0,,15.0,40.0,,40.0
33,Statement 4B,234.   National Adaptation Fund,109.78,,109.78,100.0,,100.0,40.0,,40.0,80.0,,80.0
33,Statement 4B,235.   National Mission on Himalayan Studies,50.0,,50.0,50.0,,50.0,47.0,,47.0,50.0,,50.0
33,Statement 4B,"236.   Environmental Education, Awareness and Training",69.45,,69.45,82.0,,82.0,72.0,,72.0,114.36,,114.36
33,Statement 4B,237.   Environment Information Systems (ENVIS),23.84,,23.84,46.0,,46.0,28.0,,28.0,40.0,,40.0
33,Statement 4B,238.   Centres of Excellence,14.06,,14.06,15.0,,15.0,11.5,,11.5,14.0,,14.0
33,Statement 4B,239.   R and D for Conservation and Development,1.56,,1.56,10.0,,10.0,4.5,,4.5,7.5,,7.5
34,Statement 4B,240.   Control of Pollution,4.95,,4.95,460.0,,460.0,445.0,,445.0,460.0,,460.0
34,Statement 4B,Demand No. 26,5962.88,494.62,6457.5,7333.79,842.0,8175.79,6619.78,802.68,7422.46,6617.37,832.28,7449.65
34,Statement 4B,Ministry of External Affairs 241. Bhutan,1985.88,494.62,2480.5,2135.79,666.0,2801.79,2048.28,626.23,2674.51,2052.37,832.28,2884.65
34,Statement 4B,242.   Afghanistan,469.98,,469.98,400.0,,400.0,400.0,,400.0,400.0,,400.0
34,Statement 4B,243.   Bangladesh,131.81,,131.81,175.0,,175.0,150.0,,150.0,200.0,,200.0
34,Statement 4B,244.   Nepal,763.39,,763.39,1050.0,,1050.0,1200.0,,1200.0,800.0,,800.0
34,Statement 4B,245.   Sri Lanka,168.78,,168.78,250.0,,250.0,205.0,,205.0,200.0,,200.0
34,Statement 4B,246.   Maldives,439.4,,439.4,400.0,176.0,576.0,150.0,176.45,326.45,300.0,,300.0
34,Statement 4B,247.   Myanmar,376.22,,376.22,400.0,,400.0,170.0,,170.0,300.0,,300.0
34,Statement 4B,248.   Mongolia,0.62,,0.62,5.0,,5.0,2.0,,2.0,2.0,,2.0
34,Statement 4B,249.   African Countries,339.98,,339.98,450.0,,450.0,450.0,,450.0,350.0,,350.0
34,Statement 4B,250.   Eurasian Countries,29.52,,29.52,45.0,,45.0,45.0,,45.0,45.0,,45.0
34,Statement 4B,251.   Latin American Countries,10.02,,10.02,15.0,,15.0,10.0,,10.0,20.0,,20.0
34,Statement 4B,252.   Other Developing Countries,124.99,,124.99,150.0,,150.0,150.0,,150.0,120.0,,120.0
34,Statement 4B,253.   Disaster Relief,19.12,,19.12,20.0,,20.0,30.0,,30.0,20.0,,20.0
34,Statement 4B,254.   Chabahar Port,,,,45.0,,45.0,,,,100.0,,100.0
34,Statement 4B,255.   Mauritius,659.81,,659.81,1100.0,,1100.0,1100.0,,1100.0,1025.0,,1025.0
34,Statement 4B,256.   Seychelles,99.8,,99.8,100.0,,100.0,50.0,,50.0,140.0,,140.0
34,Statement 4B,257.   Support to International Training/Programmes,343.56,,343.56,593.0,,593.0,459.5,,459.5,543.0,,543.0
34,Statement 4B,Demand No. 27,770.27,1202.1,1972.37,1027.5,1037.0,2064.5,1378.75,2040.01,3418.76,1013.95,530.01,1543.96
34,Statement 4B,Department of Economic Affairs 258. National Investment and Infrastructure Fund (NIIF),,1196.29,1196.29,3.0,997.0,1000.0,3.0,2000.01,2003.01,3.0,500.01,503.01
34,Statement 4B,259.   Viability Gap Funding,124.07,5.81,129.88,200.69,40.0,240.69,200.69,40.0,240.69,210.69,30.0,240.69
34,Statement 4B,260.   Indian Companies,17.23,,17.23,44.4,,44.4,22.0,,22.0,20.85,,20.85
34,Statement 4B,261.   Exim Bank,628.97,,628.97,779.41,,779.41,1153.06,,1153.06,779.41,,779.41
34,Statement 4B,Demand No. 28,107.46,,107.46,210.0,,210.0,263.24,,263.24,,,
34,Statement 4B,Department of Expenditure 262. Public Financial Management System (PFMS),107.46,,107.46,210.0,,210.0,263.24,,263.24,,,
34,Statement 4B,Demand No. 29,1018.64,4271.19,5289.83,1087.81,3385.04,4472.85,1145.89,6355.01,7500.9,1240.0,9650.04,10890.04
35,Statement 4B,263. Recapitalization of Public Sector Banks,,,,,0.01,0.01,,,,,0.01,0.01
35,Statement 4B,264.   Subscription to the Share Capital of Export-Import,,500.0,500.0,,950.0,950.0,,950.0,950.0,,1300.0,1300.0
35,Statement 4B,Bank of India 265.   Re-capitalization of Insurance Companies,,,,,0.01,0.01,,2500.0,2500.0,,6950.0,6950.0
35,Statement 4B,266.   Subscription to Share Captial of National Bank for,,2000.0,2000.0,,1500.0,1500.0,,1500.0,1500.0,,1000.0,1000.0
35,Statement 4B,Agricultural and Rural Development (NABARD) 267.   Recapitalization of Regional Rural Banks (RRBs),,108.0,108.0,,235.0,235.0,,705.0,705.0,,200.01,200.01
35,Statement 4B,268.   Equity Capital to Micro Units Development,,,,,0.01,0.01,,0.01,0.01,,0.01,0.01
35,Statement 4B,Refinance Agency (MUDRA Bank) 269.   Equity support to India Infrastructure Finance,,100.0,100.0,,500.0,500.0,,500.0,500.0,,,
35,Statement 4B,Company Limited (IIFCL) 270.   Equity Support to Industrial Finance Corporation of,,,,,200.0,200.0,,200.0,200.0,,200.0,200.0
35,Statement 4B,India (IFCI) 271.   Grants to ICICI Bank for Externally Aided,,,,0.01,,0.01,,,,0.01,,0.01
35,Statement 4B,Components 272.   Contribution to Financial Inclusion Fund (FIF) of,20.0,,20.0,20.0,,20.0,20.0,,20.0,20.0,,20.0
35,Statement 4B,NABARD to promote AADHAR Enabled Payment System 273.   Grants to NABARD to settle the claims under Indo-,0.85,,0.85,0.86,,0.86,0.86,,0.86,0.86,,0.86
35,Statement 4B,Swiss Cooperation-VI 274.   Subsidy to National Housing Bank for Interest,,,,0.01,,0.01,,,,0.01,,0.01
35,Statement 4B,Subvention on Housing Loans 275.   World Bank Assistance to National Housing Bank,,93.19,93.19,,0.01,0.01,,,,,0.01,0.01
35,Statement 4B,(NHB) for low income housing finance in India 276.   Acquisition Cost of Reserve Bank of India's stake,,20.0,20.0,,,,,,,,,
35,Statement 4B,in NABARD 277.   Acquisition Cost of Reserve Bank of India's stake,,1450.0,1450.0,,,,,,,,,
35,Statement 4B,in National Housing Bank (NHB) 278.   Support to Pradhan Mantri Jan Dhan Bima Yojana,,,,0.01,,0.01,,,,0.01,,0.01
35,Statement 4B,(PMJDBY) 279.   Government Co-contribution to Atal Pension,155.0,,155.0,205.0,,205.0,339.94,,339.94,299.0,,299.0
35,Statement 4B,Yojana 280.   Interest Subsidy to LIC for Pension Plan for Senior,170.64,,170.64,160.0,,160.0,117.01,,117.01,115.1,,115.1
35,Statement 4B,Citizens 281.   Pradhan Mantri Jeevan Jyoti Bima Yojna and,5.0,,5.0,10.0,,10.0,5.0,,5.0,10.0,,10.0
35,Statement 4B,Pradhan Mantri Suraksha Bima Yojna (Publicity and Awareness) 282.   Pradhan Mantri Vaya Vandan Yojana (PMVVY),152.17,,152.17,176.9,,176.9,148.07,,148.07,180.0,,180.0
35,Statement 4B,283.   Pradhan Mantri Mudra Yojana (PMMY)(through,500.0,,500.0,500.0,,500.0,500.0,,500.0,500.0,,500.0
36,Statement 4B,284.   Publicity and awareness for Pradhan Mantri Mudra,9.98,,9.98,10.0,,10.0,10.0,,10.0,10.0,,10.0
36,Statement 4B,Yojana (PMMY) and other initiatives by MUDRA Ltd. 285.   Stand-Up India (through NCGTC),,,,0.01,,0.01,0.01,,0.01,100.0,,100.0
36,Statement 4B,286.   Publicity and awareness for Stand-Up India and,5.0,,5.0,5.0,,5.0,5.0,,5.0,5.0,,5.0
36,Statement 4B,other initiatives by SIDBI 287. Credit Guarantee Fund for Factoring (through,,,,0.01,,0.01,,,,0.01,,0.01
36,Statement 4B,NCGTC) Demand No. 40,,,,500.0,,500.0,811.07,,811.07,1300.0,,1300.0
36,Statement 4B,Department of Animal Husbandry and Dairying 288. National Animal Disease Control Programme for,,,,500.0,,500.0,811.07,,811.07,1300.0,,1300.0
36,Statement 4B,Foot and Mouth Disease (FMD) and Brucellosis Demand No. 41,591.63,,591.63,1101.0,,1101.0,889.43,,889.43,1081.41,,1081.41
36,Statement 4B,Ministry of Food Processing Industries 289. Pradhan Mantri Kisan Sampada Yojana,591.63,,591.63,1101.0,,1101.0,889.43,,889.43,1081.41,,1081.41
36,Statement 4B,Demand No. 42,4177.36,2020.29,6197.65,6225.79,1224.21,7450.0,7246.21,1219.05,8465.26,8978.69,782.31,9761.0
36,Statement 4B,Department of Health and Family Welfare 290. Pardhan Mantri Swasthya Suraksha Yojana,1843.16,1953.35,3796.51,2860.7,1139.3,4000.0,3594.1,1139.3,4733.4,5352.1,667.9,6020.0
36,Statement 4B,291.   National AIDS and STD Control Programme,1738.9,64.3,1803.2,2483.0,17.0,2500.0,2939.0,17.0,2956.0,2846.16,53.84,2900.0
36,Statement 4B,292.   Family Welfare Schemes,490.05,,490.05,700.0,,700.0,514.15,,514.15,600.0,,600.0
36,Statement 4B,293.   Establishment and strengthening of NCDC,12.8,1.94,14.74,27.41,21.59,49.0,27.41,21.59,49.0,37.0,15.0,52.0
36,Statement 4B,294.   National Pharmacovigilance Programme,10.0,,10.0,12.0,,12.0,8.0,,8.0,10.0,,10.0
36,Statement 4B,295.   Development of Nursing Services,12.16,,12.16,15.0,,15.0,50.5,,50.5,16.0,,16.0
36,Statement 4B,296.   Health Sector Disaster Preparedness and,62.95,,62.95,85.78,44.22,130.0,77.37,39.91,117.28,85.78,44.22,130.0
36,Statement 4B,Response and Human Resources Development for Emergency Medical Services 297.   National Organ Transplant Programme,7.34,0.7,8.04,38.9,2.1,41.0,27.7,1.25,28.95,31.65,1.35,33.0
36,Statement 4B,298.  Impacting Research Innovation and Technology,,,,3.0,,3.0,7.98,,7.98,,,
36,Statement 4B,(IMPRINT) Scheme Demand No. 43,126.88,,126.88,247.35,,247.35,230.0,,230.0,262.29,,262.29
37,Statement 4B,299.   Setting up of nation wide network of laboratories,52.14,,52.14,80.0,,80.0,73.0,,73.0,83.0,,83.0
37,Statement 4B,for managing epidemics and national calamities 300.   Development of Infrastructure for Promotion of,46.01,,46.01,73.0,,73.0,74.0,,74.0,80.0,,80.0
37,Statement 4B,Health Research 301.   Development of tools/support to prevent outbreaks,4.96,,4.96,7.35,,7.35,6.0,,6.0,7.29,,7.29
37,Statement 4B,of epidemics 302.   Human Resource and Capacity Development,23.77,,23.77,87.0,,87.0,77.0,,77.0,92.0,,92.0
37,Statement 4B,Demand No. 44,518.38,372.0,890.38,920.38,108.35,1028.73,896.18,108.35,1004.53,881.25,300.0,1181.25
37,Statement 4B,Department of Heavy Industry 303. National Automotive Testing and Research and,28.0,372.0,400.0,150.88,108.35,259.23,150.88,108.35,259.23,,300.0,300.0
37,Statement 4B,Development Infrastructure Project (NATRIP) 304. Scheme for Faster Adoption and Manufacturing of,145.0,,145.0,500.0,,500.0,500.0,,500.0,692.94,,692.94
37,Statement 4B,(Hybrid and) Electric Vehicle in India - (FAME - India). 305. Development Council for Automobile and Allied,14.92,,14.92,25.0,,25.0,8.8,,8.8,15.0,,15.0
37,Statement 4B,Industries 306. Enhancement of Competitiveness in the Indian,110.46,,110.46,110.0,,110.0,102.3,,102.3,173.11,,173.11
37,Statement 4B,Capital Goods Sector 307. Research and Development project for,220.0,,220.0,134.0,,134.0,134.0,,134.0,,,
37,Statement 4B,development of Advanced Ultra Super Critical (AUSC) Technology for Thermal Power Plants 308. Industry Associations and PSUs for undertaking,,,,0.5,,0.5,0.2,,0.2,0.2,,0.2
37,Statement 4B,promotional activities Demand No. 45,8.9,,8.9,9.5,,9.5,9.5,,9.5,10.5,,10.5
37,Statement 4B,"Department of Public Enterprises 309. Counselling, Retraining and Redeployment (CRR)",3.86,,3.86,3.5,,3.5,3.5,,3.5,4.5,,4.5
37,Statement 4B,"Scheme 310. Research, Development and Consultancy on",5.04,,5.04,6.0,,6.0,6.0,,6.0,6.0,,6.0
37,Statement 4B,generic issues related to CPSEs and State Level Public Enterprises Demand No. 46,2461.66,198.93,2660.59,2418.25,142.93,2561.18,2290.94,147.34,2438.28,1528.7,72.03,1600.73
37,Statement 4B,Ministry of Home Affairs 311. Relief and Rehabilitation for migrants and,961.71,,961.71,842.44,,842.44,792.36,,792.36,205.83,,205.83
37,Statement 4B,repatriates 312. Freedom Fighters (pension and other benefits),874.77,,874.77,952.81,,952.81,952.84,,952.84,775.31,,775.31
37,Statement 4B,313.   Helicopter Services,97.5,,97.5,115.0,,115.0,115.0,,115.0,115.0,,115.0
37,Statement 4B,314.   Infrastructure for Disaster Management,,198.93,198.93,,142.93,142.93,,147.34,147.34,,72.03,72.03
37,Statement 4B,315.   National Cyclone Risk Mitigation Project,302.68,,302.68,296.19,,296.19,282.77,,282.77,296.27,,296.27
37,Statement 4B,316.   Other Disaster Management Schemes,108.02,,108.02,138.81,,138.81,124.97,,124.97,113.29,,113.29
38,Statement 4B,317.   Special Industry Initiative for Jammu and Kashmir,99.0,,99.0,50.0,,50.0,,,,,,
38,Statement 4B,318.   Civic Action Programme and Media Plan,17.98,,17.98,23.0,,23.0,23.0,,23.0,23.0,,23.0
38,Statement 4B,Demand No. 48,395.43,7038.11,7433.54,522.02,6777.71,7299.73,468.75,6451.59,6920.34,1261.81,6035.64,7297.45
38,Statement 4B,"Police 319. IVFRT (Immigration, Visa and Foreigners",73.06,,73.06,77.0,,77.0,77.0,,77.0,77.0,,77.0
38,Statement 4B,"Registration and Tracking) 320. BSF Air Wing, Aircrafts, River Boats and Helibase",40.25,147.24,187.49,39.93,139.1,179.03,39.91,91.7,131.61,36.64,112.66,149.3
38,Statement 4B,321.   Border Infrastructure and Management,224.12,1806.35,2030.47,247.09,1881.84,2128.93,247.09,1881.38,2128.47,208.14,1788.37,1996.51
38,Statement 4B,322.   Police Infrastructure,,5084.52,5084.52,,4756.77,4756.77,,4478.51,4478.51,,4134.61,4134.61
38,Statement 4B,323.   Narcotics Control Bureau,8.0,,8.0,8.0,,8.0,8.0,,8.0,5.0,,5.0
38,Statement 4B,324.   Schemes for Safety of Women,50.0,,50.0,50.0,,50.0,50.0,,50.0,855.23,,855.23
38,Statement 4B,325.   Indian Cyber Crime Coordination Centre,,,,100.0,,100.0,46.75,,46.75,79.8,,79.8
38,Statement 4B,Demand No. 57,2252.06,15773.44,18025.5,2926.37,19508.17,22434.54,2824.25,19197.43,22021.68,629.0,20859.01,21488.01
38,Statement 4B,Ministry of Housing and Urban Affairs 326. Grants to Delhi Metro Rail Corporation,50.0,,50.0,414.7,,414.7,414.7,,414.7,,,
38,Statement 4B,327.   Metro Projects,,14264.6,14264.6,,17713.93,17713.93,,17611.99,17611.99,,17482.0,17482.0
38,Statement 4B,328.   Transport Planning and Capacity Building in Urban,55.62,,55.62,49.11,,49.11,39.12,,39.12,30.6,,30.6
38,Statement 4B,Transport 329.   National Capital Region Transport Corporation,,100.0,100.0,274.25,700.0,974.25,274.25,550.0,824.25,398.4,2089.0,2487.4
38,Statement 4B,330.   Global Environment Facility,0.02,,0.02,0.01,,0.01,,,,,,
38,Statement 4B,331.   National Heritage City Development and,150.36,,150.36,,,,,,,,,
38,Statement 4B,Augmentation Yojana (HRIDAY) 332.   Residential,929.12,716.93,1646.05,970.63,581.95,1552.58,935.18,532.25,1467.43,,545.32,545.32
38,Statement 4B,333.   Non-residential,750.2,639.91,1390.11,829.96,499.99,1329.95,802.29,490.89,1293.18,,742.69,742.69
38,Statement 4B,334.   North Eastern Regional Urban Development,172.73,52.0,224.73,237.7,12.3,250.0,237.7,12.3,250.0,150.0,,150.0
38,Statement 4B,Project (NERUDP) 335.   Other projects in NER,144.01,,144.01,150.0,,150.0,121.0,,121.0,,,
38,Statement 4B,336.  Champion Services Sector Scheme - Nirman,,,,0.01,,0.01,0.01,,0.01,50.0,,50.0
38,Statement 4B,Kaushal Vikash Yojana Demand No. 58,484.5,,484.5,471.2,,471.2,424.21,,424.21,519.5,,519.5
38,Statement 4B,Department of School Education and Literacy 337. National Award to Teachers,0.75,,0.75,3.0,,3.0,1.34,,1.34,1.5,,1.5
38,Statement 4B,338.   National Means cum Merit Scholarship Scheme,319.17,,319.17,368.2,,368.2,335.2,,335.2,373.0,,373.0
39,Statement 4B,339.   National Scheme for Incentive to Girl Child for,164.58,,164.58,100.0,,100.0,87.67,,87.67,110.0,,110.0
39,Statement 4B,Secondary Education 340.   Operation Digital Board (ODB),,,,,,,,,,25.0,,25.0
39,Statement 4B,341.  Pradhan Mantri Innovative Learning Programme,,,,,,,,,,10.0,,10.0
39,Statement 4B,(DHRUV) Demand No. 59,3625.3,2262.5,5887.8,5337.86,2100.0,7437.86,5146.41,2100.0,7246.41,6206.9,2200.0,8406.9
39,Statement 4B,Department of Higher Education 342. National Initiative on Sports and Wellness,,,,1.0,,1.0,1.0,,1.0,5.0,,5.0
39,Statement 4B,343.   National Initiative to foster social responsibility,,,,1.0,,1.0,0.2,,0.2,5.0,,5.0
39,Statement 4B,344.   National Research Professors,0.62,,0.62,1.3,,1.3,1.3,,1.3,1.3,,1.3
39,Statement 4B,345.   Establishment of multi disciplinary research,,,,9.0,,9.0,4.81,,4.81,0.1,,0.1
39,Statement 4B,"universities including Central University of Himalayan Studies (CUHS), creation of Centres of Excellence and National Centre for Excellence in humanities 346.   Higher Education Financing Agency (HEFA)",,2262.5,2262.5,,2100.0,2100.0,,2100.0,2100.0,,2200.0,2200.0
39,Statement 4B,347.   World Class Institutions,128.9,,128.9,400.0,,400.0,325.0,,325.0,500.0,,500.0
39,Statement 4B,348.   Prime Minister's Girls' Hostel,20.0,,20.0,13.0,,13.0,13.0,,13.0,20.0,,20.0
39,Statement 4B,349.   Interest Subsidy and contribution for Guarantee,1574.74,,1574.74,1900.0,,1900.0,1900.0,,1900.0,1900.0,,1900.0
39,Statement 4B,Funds 350.   Scholarship for College and University students,306.08,,306.08,356.0,,356.0,381.0,,381.0,141.0,,141.0
39,Statement 4B,351.   Special Scholarship Scheme for Jammu and,,,,,,,,,,225.0,,225.0
39,Statement 4B,Kashmir 352.   PM Research Fellowship,15.69,,15.69,50.0,,50.0,40.0,,40.0,50.0,,50.0
