page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,be_2019_20_revenue,be_2019_20_capital,be_2019_20_total,re_2019_20_revenue,re_2019_20_capital,re_2019_20_total,be_2020_21_revenue,be_2020_21_capital,be_2020_21_total,fiscal_year,data_source,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,re_2020_21_revenue,re_2020_21_capital,re_2020_21_total,be_2021_22_revenue,be_2021_22_capital,be_2021_22_total,pdf_page,ministry_department,expenditure_category,category_number,actuals_2020_2021_revenue,actuals_2020_2021_capital,actuals_2020_2021_total,be_2021_2022_revenue,be_2021_2022_capital,be_2021_2022_total,re_2021_2022_revenue,re_2021_2022_capital,re_2021_2022_total,be_2022_2023_revenue,be_2022_2023_capital,be_2022_2023_total,demand_no,actuals_2021_2022_revenue,actuals_2021_2022_capital,actuals_2021_2022_total,re_2022_2023_revenue,re_2022_2023_capital,re_2022_2023_total,be_2023_2024_revenue,be_2023_2024_capital,be_2023_2024_total,row_type,actuals_2022_23_revenue,actuals_2022_23_capital,actuals_2022_23_total,be_2023_24_revenue,be_2023_24_capital,be_2023_24_total,re_2023_24_revenue,re_2023_24_capital,re_2023_24_total,be_2024_25_revenue,be_2024_25_capital,be_2024_25_total
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of New and Renewable Energy,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,11.74,67.75,71.0,34.31,75.98,110.29,54.01,13.74,67.75,53.54,11.65,65.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of New and Renewable Energy,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,71.0,-170.8,2500.0,2329.2,145.0,0.0,145.0,282.0,0.0,282.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of New and Renewable Energy,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.68,71.0,0.0,0.0,6582.95,0.0,0.0,7033.0,0.0,0.0,10222.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Panchayati Raj,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.57,0.0,868.57,72.0,864.83,0.0,864.83,905.77,0.0,905.77,993.27,23.15,1016.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Panchayati Raj,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.2,0.0,163.2,72.0,139.99,0.0,139.99,105.0,0.0,105.0,55.46,20.54,76.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Panchayati Raj,Centrally Sponsored Schemes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0,663.0,72.0,690.41,0.0,690.41,762.0,0.0,762.0,893.5,1.5,895.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Panchayati Raj,Establishment Expenditure of the Centre,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37,0.0,42.37,72.0,34.43,0.0,34.43,38.77,0.0,38.77,44.31,1.11,45.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Panchayati Raj,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.57,72.0,0.0,0.0,864.83,0.0,0.0,905.77,0.0,0.0,1016.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Parliamentary Affairs,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,0.0,66.4,73.0,48.79,0.0,48.79,65.96,0.0,65.96,59.0,4.0,63.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Ministry of Parliamentary Affairs,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,0.0,66.4,73.0,48.79,0.0,48.79,65.96,0.0,65.96,59.0,4.0,63.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.88,225.3,2337.18,74.0,1734.03,139.25,1873.28,1987.03,333.34,2320.37,1932.02,275.72,2207.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.66,78.34,255.0,74.0,57.61,63.03,120.64,150.91,78.34,229.25,154.59,72.16,226.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.57,146.96,1650.53,74.0,1581.71,76.22,1657.93,1790.36,255.0,2045.36,1705.83,203.56,1909.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.65,0.0,431.65,74.0,94.71,0.0,94.71,45.76,0.0,45.76,71.6,0.0,71.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337.18,74.0,0.0,0.0,1873.28,0.0,0.0,2320.37,0.0,0.0,2207.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",Central Vigilance Commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96,0.0,41.96,75.0,37.49,0.0,37.49,43.46,0.0,43.46,43.21,1.25,44.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,"Ministry of Personnel, Public Grievances and Pensions",Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96,0.0,41.96,75.0,37.49,0.0,37.49,43.46,0.0,43.46,43.21,1.25,44.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Petroleum and Natural Gas,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8339.86,600.0,8939.86,76.0,5406.32,347.31,5753.63,33843.54,40.01,33883.55,5498.74,35508.98,41007.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Petroleum and Natural Gas,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.82,600.0,8737.82,76.0,5144.02,347.31,5491.33,33692.72,40.01,33732.73,5277.6,35508.0,40785.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Petroleum and Natural Gas,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16,0.0,49.16,76.0,36.86,0.0,36.86,49.16,0.0,49.16,51.9,0.98,52.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Petroleum and Natural Gas,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.88,0.0,152.88,76.0,225.44,0.0,225.44,101.66,0.0,101.66,169.24,0.0,169.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Petroleum and Natural Gas,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8939.86,76.0,0.0,0.0,5753.63,0.0,0.0,33883.55,0.0,0.0,41007.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Planning,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.67,10.75,321.42,77.0,1064.13,0.0,1064.13,1011.23,20.3,1031.53,805.73,18.66,824.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Planning,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.32,10.75,162.07,77.0,926.35,0.0,926.35,827.71,20.3,848.01,621.0,11.0,632.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Planning,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.49,0.0,149.49,77.0,129.2,0.0,129.2,172.22,0.0,172.22,173.43,7.66,181.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Planning,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,9.86,77.0,8.58,0.0,8.58,11.3,0.0,11.3,11.3,0.0,11.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Planning,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.42,77.0,0.0,0.0,1064.13,0.0,0.0,1031.53,0.0,0.0,824.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"Ministry of Ports, Shipping and Waterways",TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.19,574.31,1709.5,78.0,913.87,613.68,1527.55,1120.11,673.26,1793.37,1150.53,1068.21,2218.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"Ministry of Ports, Shipping and Waterways",Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.29,0.0,622.29,78.0,488.55,100.0,588.55,503.57,124.22,627.79,448.03,130.0,578.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"Ministry of Ports, Shipping and Waterways",Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,78.0,48.7,0.0,48.7,72.0,0.0,72.0,77.75,2.25,80.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"Ministry of Ports, Shipping and Waterways",Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.9,574.31,1007.21,78.0,376.62,513.68,890.3,544.54,549.04,1093.58,624.75,935.96,1560.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"Ministry of Ports, Shipping and Waterways",TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.5,78.0,0.0,0.0,1527.55,0.0,0.0,1793.37,0.0,0.0,2218.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16061.63,13.11,16074.74,79.0,18768.28,2826.65,21594.93,13083.46,23.12,13106.58,20654.52,16.8,20671.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11192.69,13.11,11205.8,79.0,15228.34,2816.65,18044.99,9560.05,13.11,9573.16,16107.92,1.0,16108.92,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.79,0.0,231.79,79.0,89.7,0.0,89.7,227.69,0.0,227.69,244.13,5.79,249.92,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4637.15,0.0,4637.15,79.0,3450.24,10.0,3460.24,3295.72,10.01,3305.73,4302.47,10.01,4312.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16074.74,79.0,0.0,0.0,21594.93,0.0,0.0,13106.58,0.0,0.0,20671.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,"Staff, Household and Allowances of the President",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.45,0.0,79.45,80.0,67.63,0.0,67.63,84.8,0.0,84.8,87.73,2.41,90.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Ministry of Power,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.45,0.0,79.45,80.0,67.63,0.0,67.63,84.8,0.0,84.8,87.73,2.41,90.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Lok Sabha,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,800.0,81.0,596.0,0.0,596.0,743.0,0.0,743.0,786.51,35.49,822.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Lok Sabha,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,800.0,81.0,596.0,0.0,596.0,743.0,0.0,743.0,786.51,35.49,822.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Rajya Sabha,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.96,0.0,430.96,82.0,366.52,0.0,366.52,445.74,0.0,445.74,474.35,10.06,484.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Rajya Sabha,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.96,0.0,430.96,82.0,366.52,0.0,366.52,445.74,0.0,445.74,474.35,10.06,484.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Secretariat of the Vice-President,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,8.64,83.0,7.04,0.0,7.04,8.64,0.0,8.64,9.1,0.21,9.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Secretariat of the Vice-President,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,8.64,83.0,7.04,0.0,7.04,8.64,0.0,8.64,9.1,0.21,9.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Union Public Service Commission,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.58,0.0,330.58,84.0,316.16,0.0,316.16,370.0,0.0,370.0,358.46,21.54,380.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Union Public Service Commission,Establishment Expenditure of the Centre,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.58,0.0,330.58,84.0,316.16,0.0,316.16,370.0,0.0,370.0,358.46,21.54,380.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
